,Price
3148,11000000.0
3149,7541062.9170638705
3150,6200000.0
3151,8000000.0
3152,5800000.0
3153,4000000.0
3154,11000000.0
3155,4500000.0
3156,6950000.0
3157,4860000.0
3158,12800000.0
3159,4500000.0
3160,5000000.0
3161,11500000.0
3162,7541062.9170638705
3163,6000000.0
3164,740000.0
3165,6700000.0
3166,6950000.0
3167,7209999.999999999
3168,7200000.0
3169,2900000.0
3170,10600000.0
3171,5200000.0
3172,5200000.0
3173,9100000.0
3174,8000000.0
3175,12000000.0
3176,8030000.0
3177,7000000.0
3178,4000000.0
3179,4520000.0
3180,3500000.0
3181,3600000.0
3182,4600000.0
3183,8000000.0
3184,5100000.0
3185,8500000.0
3186,3300000.0
3187,10400000.0
3188,9070000.0
3189,6520000.0
3190,3000000.0
3191,12500000.0
3192,7859999.999999999
3193,4100000.0
3194,6900000.0
3195,4600000.0
3196,8800000.0
3197,3700000.0
3198,6500000.0
3199,2400000.0
3200,3000000.0
3201,14500000.0
3202,3120000.0
3203,4620000.0
3204,6500000.0
3205,12800000.0
3206,1200000.0
3207,8800000.0
3208,8220000.0
3209,4500000.0
3210,10600000.0
3211,11000000.0
3212,4800000.0
3213,7540000.000000001
3214,3600000.0
3215,8030000.0
3216,3700000.0
3217,3200000.0
3218,9070000.0
3219,12000000.0
3220,4300000.0
3221,5000000.0
3222,10000000.0
3223,6450000.0
3224,7500000.0
3225,9500000.0
3226,7000000.0
3227,3000000.0
3228,3500000.0
3229,2800000.0
3230,800000.0
3231,4500000.0
3232,7500000.0
3233,4500000.0
3234,7290000.000000001
3235,14900000.0
3236,6520000.0
3237,4200000.0
3238,9070000.0
3239,7200000.0
3240,5500000.0
3241,7209999.999999999
3242,2500000.0
3243,11500000.0
3244,2100000.0
3245,3200000.0
3246,3400000.0
3247,12800000.0
3248,6200000.0
3249,13500000.0
3250,4500000.0
3251,8570000.0
3252,8800000.0
3253,8320000.0
3254,3800000.0
3255,11200000.000000002
3256,9070000.0
3257,7800000.0
3258,6450000.0
3259,10000000.0
3260,5900000.0
3261,9500000.0
3262,4000000.0
3263,6570000.0
3264,4200000.0
3265,9500000.0
3266,7209999.999999999
3267,11000000.0
3268,7290000.000000001
3269,11500000.0
3270,5500000.0
3271,9900000.0
3272,8570000.0
3273,11000000.0
3274,6800000.0
3275,7200000.0
3276,5000000.0
3277,1100000.0
3278,2500000.0
3279,4200000.0
3280,10600000.0
3281,14700000.0
3282,9070000.0
3283,10400000.0
3284,6500000.0
3285,4500000.0
3286,10000000.0
3287,11200000.000000002
3288,12500000.0
3289,6500000.0
3290,12000000.0
3291,6950000.0
3292,9070000.0
3293,8220000.0
3294,2100000.0
3295,13500000.0
3296,11500000.0
3297,4000000.0
3298,7541062.9170638705
3299,10800000.0
3300,3500000.0
3301,14900000.0
3302,5200000.0
3303,14900000.0
3304,7859999.999999999
3305,11200000.000000002
3306,8220000.0
3307,5800000.0
3308,14500000.0
3309,5200000.0
3310,5500000.0
3311,9000000.0
3312,11200000.000000002
3313,14200000.0
3314,11500000.0
3315,11399999.999999998
3316,8500000.0
3317,7800000.0
3318,6000000.0
3319,11500000.0
3320,4200000.0
3321,6700000.0
3322,3600000.0
3323,9500000.0
3324,2600000.0
3325,9070000.0
3326,7200000.0
3327,6000000.0
3328,7200000.0
3329,3800000.0
3330,12200000.0
3331,4500000.0
3332,6450000.0
3333,5200000.0
3334,5310000.0
3335,11900000.0
3336,2000000.0
3337,4400000.0
3338,12000000.0
3339,9500000.0
3340,10400000.0
3341,4620000.0
3342,8550000.0
3343,12000000.0
3344,9500000.0
3345,2640000.0
3346,4500000.0
3347,7780000.0
3348,6000000.0
3349,13000000.0
3350,7500000.0
3351,5200000.0
3352,4500000.0
3353,11399999.999999998
3354,5000000.0
3355,7700000.0
3356,10600000.0
3357,5600000.0
3358,3120000.0
3359,8500000.0
3360,7000000.0
3361,7290000.000000001
3362,13500000.0
3363,8000000.0
3364,7541062.9170638705
3365,11500000.0
3366,6500000.0
3367,9700000.0
3368,3500000.0
3369,9200000.0
3370,13000000.0
3371,5600000.0
3372,3500000.0
3373,4500000.0
3374,5000000.0
3375,8000000.0
3376,8900000.0
3377,8220000.0
3378,11200000.000000002
3379,3500000.0
3380,3500000.0
3381,10000000.0
3382,7290000.000000001
3383,8400000.0
3384,6950000.0
3385,6700000.0
3386,1300000.0
3387,5270000.0
3388,3040000.0
3389,10000000.0
3390,8500000.0
3391,6000000.0
3392,10400000.0
3393,6000000.0
3394,11600000.0
3395,11000000.0
3396,7541062.9170638705
3397,2300000.0
3398,5660000.0
3399,9500000.0
3400,3740000.0
3401,9700000.0
3402,13100000.0
3403,7500000.0
3404,5400000.0
3405,8500000.0
3406,4620000.0
3407,6500000.0
3408,3500000.0
3409,4500000.0
3410,4200000.0
3411,100000.0
3412,7541062.9170638705
3413,9000000.0
3414,3400000.0
3415,7290000.000000001
3416,7000000.0
3417,3750000.0
3418,6500000.0
3419,4950000.0
3420,7950000.0
3421,7900000.0
3422,5700000.0
3423,9500000.0
3424,14700000.0
3425,6040000.0
3426,8570000.0
3427,6000000.0
3428,2300000.0
3429,10600000.0
3430,3000000.0
3431,11500000.0
3432,6500000.0
3433,6100000.0
3434,7859999.999999999
3435,7500000.0
3436,12600000.0
3437,8000000.0
3438,4900000.0
3439,4500000.0
3440,10600000.0
3441,7500000.0
3442,8500000.0
3443,7500000.0
3444,7290000.000000001
3445,12000000.0
3446,6450000.0
3447,6500000.0
3448,7209999.999999999
3449,5000000.0
3450,12500000.0
3451,5900000.0
3452,7500000.0
3453,4500000.0
3454,7780000.0
3455,9900000.0
3456,6000000.0
3457,8220000.0
3458,7209999.999999999
3459,14000000.0
3460,7000000.0
3461,8500000.0
3462,10600000.0
3463,6500000.0
3464,11500000.0
3465,6500000.0
3466,4700000.0
3467,3200000.0
3468,7900000.0
3469,7850000.0
3470,10600000.0
3471,5000000.0
3472,4200000.0
3473,3000000.0
3474,7500000.0
3475,12000000.0
3476,6000000.0
3477,12600000.0
3478,14000000.0
3479,4300000.0
3480,6950000.0
3481,7541062.9170638705
3482,8030000.0
3483,13100000.0
3484,12500000.0
3485,7500000.0
3486,12600000.0
3487,10600000.0
3488,6800000.0
3489,7541062.9170638705
3490,7290000.000000001
3491,10600000.0
3492,12800000.0
3493,14700000.0
3494,4000000.0
3495,10400000.0
3496,11500000.0
3497,4000000.0
3498,3000000.0
3499,13000000.0
3500,6900000.0
3501,7541062.9170638705
3502,12000000.0
3503,3000000.0
3504,8400000.0
3505,6500000.0
3506,8220000.0
3507,6300000.0
3508,6500000.0
3509,7780000.0
3510,6500000.0
3511,11500000.0
3512,13100000.0
3513,14000000.0
3514,4700000.0
3515,2750000.0
3516,6100000.0
3517,8000000.0
3518,8570000.0
3519,7209999.999999999
3520,5500000.0
3521,14800000.0
3522,5300000.0
3523,4500000.0
3524,6950000.0
3525,1200000.0
3526,3000000.0
3527,9070000.0
3528,12500000.0
3529,5050000.0
3530,10500000.0
3531,6950000.0
3532,5300000.0
3533,10600000.0
3534,6800000.0
3535,7209999.999999999
3536,9070000.0
3537,11500000.0
3538,9500000.0
3539,8220000.0
3540,6900000.0
3541,8570000.0
3542,3900000.0
3543,13100000.0
3544,8500000.0
3545,4000000.0
3546,8000000.0
3547,12000000.0
3548,6200000.0
3549,4540000.0
3550,14000000.0
3551,14700000.0
3552,4620000.0
3553,13100000.0
3554,4620000.0
3555,7200000.0
3556,9500000.0
3557,4000000.0
3558,14900000.0
3559,2750000.0
3560,10000000.0
3561,6450000.0
3562,7200000.0
3563,9000000.0
3564,13500000.0
3565,6900000.0
3566,4730000.0
3567,4500000.0
3568,4000000.0
3569,9800000.0
3570,5800000.0
3571,9000000.0
3572,6950000.0
3573,9500000.0
3574,4620000.0
3575,3600000.0
3576,9070000.0
3577,7000000.0
3578,7541062.9170638705
3579,4500000.0
3580,8600000.0
3581,7541062.9170638705
3582,3300000.0
3583,14000000.0
3584,6500000.0
3585,4500000.0
3586,4620000.0
3587,3900000.0
3588,8220000.0
3589,8700000.0
3590,6270000.0
3591,5640000.0
3592,11000000.0
3593,4500000.0
3594,4850000.0
3595,7500000.0
3596,6200000.0
3597,12000000.0
3598,4000000.0
3599,14500000.0
3600,10500000.0
3601,2900000.0
3602,5250000.0
3603,2000000.0
3604,10500000.0
3605,11500000.0
3606,7000000.0
3607,3200000.0
3608,4400000.0
3609,3700000.0
3610,12000000.0
3611,14000000.0
3612,6800000.0
3613,4400000.0
3614,4000000.0
3615,4300000.0
3616,5200000.0
3617,2810000.0
3618,5200000.0
3619,9600000.0
3620,4500000.0
3621,13100000.0
3622,4200000.0
3623,2500000.0
3624,8800000.0
3625,14700000.0
3626,7000000.0
3627,4200000.0
3628,4500000.0
3629,4500000.0
3630,4500000.0
3631,9580000.0
3632,10400000.0
3633,2600000.0
3634,7541062.9170638705
3635,9500000.0
3636,11200000.000000002
3637,4000000.0
3638,8500000.0
3639,3400000.0
3640,7780000.0
3641,12600000.0
3642,12000000.0
3643,6500000.0
3644,6200000.0
3645,11500000.0
3646,9500000.0
3647,7200000.0
3648,7500000.0
3649,9000000.0
3650,5500000.0
3651,3100000.0
3652,8500000.0
3653,4500000.0
3654,7209999.999999999
3655,3990000.0
3656,10600000.0
3657,6000000.0
3658,3000000.0
3659,11200000.000000002
3660,7541062.9170638705
3661,5000000.0
3662,6500000.0
3663,4620000.0
3664,4900000.0
3665,13200000.0
3666,7700000.0
3667,12000000.0
3668,8030000.0
3669,7209999.999999999
3670,11000000.0
3671,7000000.0
3672,3400000.0
3673,6450000.0
3674,4210000.0
3675,2600000.0
3676,5000000.0
3677,5500000.0
3678,6850000.0
3679,10500000.0
3680,6450000.0
3681,5500000.0
3682,4000000.0
3683,4550000.0
3684,4620000.0
3685,12800000.0
3686,9000000.0
3687,14900000.0
3688,6950000.0
3689,13000000.0
3690,6950000.0
3691,13000000.0
3692,7290000.000000001
3693,6050000.0
3694,4750000.0
3695,6250000.0
3696,7541062.9170638705
3697,9800000.0
3698,7600000.0
3699,7541062.9170638705
3700,6300000.0
3701,5500000.0
3702,4800000.0
3703,5900000.0
3704,8030000.0
3705,3500000.0
3706,4800000.0
3707,7400000.0
3708,12600000.0
3709,6000000.0
3710,6600000.0
3711,6000000.0
3712,12600000.0
3713,5900000.0
3714,10800000.0
3715,5800000.0
3716,12000000.0
3717,8000000.0
3718,4000000.0
3719,14500000.0
3720,6800000.0
3721,9500000.0
3722,13000000.0
3723,8800000.0
3724,7500000.0
3725,2000000.0
3726,6520000.0
3727,11500000.0
3728,7780000.0
3729,5200000.0
3730,9070000.0
3731,5500000.0
3732,12800000.0
3733,7280000.0
3734,4200000.0
3735,2400000.0
3736,13500000.0
3737,8000000.0
3738,3500000.0
3739,8030000.0
3740,4800000.0
3741,14000000.0
3742,13000000.0
3743,8220000.0
3744,4500000.0
3745,6450000.0
3746,9500000.0
3747,2300000.0
3748,2500000.0
3749,4200000.0
3750,13500000.0
3751,7000000.0
3752,5500000.0
3753,8570000.0
3754,8400000.0
3755,12600000.0
3756,7541062.9170638705
3757,6800000.0
3758,3200000.0
3759,7500000.0
3760,4920000.0
3761,12500000.0
3762,7780000.0
3763,8030000.0
3764,7000000.0
3765,10500000.0
3766,8220000.0
3767,11000000.0
3768,8220000.0
3769,12000000.0
3770,12800000.0
3771,4500000.0
3772,5000000.0
3773,8000000.0
3774,9500000.0
3775,4600000.0
3776,9500000.0
3777,13000000.0
3778,6700000.0
3779,4200000.0
3780,7780000.0
3781,1500000.0
3782,7209999.999999999
3783,12000000.0
3784,2800000.0
3785,2700000.0
3786,13000000.0
3787,7541062.9170638705
3788,7541062.9170638705
3789,1800000.0
3790,4000000.0
3791,6500000.0
3792,3900000.0
3793,8500000.0
3794,3750000.0
3795,8570000.0
3796,8500000.0
3797,9500000.0
3798,1650000.0
3799,8000000.0
3800,13000000.0
3801,12000000.0
3802,7800000.0
3803,4500000.0
3804,2300000.0
3805,10000000.0
3806,4650000.0
3807,3000000.0
3808,8800000.0
3809,14000000.0
3810,9000000.0
3811,8100000.0
3812,7400000.0
3813,5500000.0
3814,13100000.0
3815,9070000.0
3816,2400000.0
3817,9100000.0
3818,6500000.0
3819,6520000.0
3820,14000000.0
3821,7859999.999999999
3822,7000000.0
3823,12800000.0
3824,7200000.0
3825,7500000.0
3826,12300000.0
3827,5500000.0
3828,10700000.0
3829,9600000.0
3830,6200000.0
3831,3500000.0
3832,4000000.0
3833,8800000.0
3834,5000000.0
3835,2730000.0
3836,11200000.000000002
3837,4500000.0
3838,6450000.0
3839,7780000.0
3840,14700000.0
3841,8030000.0
3842,5700000.0
3843,7200000.0
3844,8000000.0
3845,11500000.0
3846,10600000.0
3847,8500000.0
3848,11000000.0
3849,4620000.0
3850,9200000.0
3851,3500000.0
3852,6000000.0
3853,11200000.000000002
3854,11000000.0
3855,5980000.0
3856,2600000.0
3857,5000000.0
3858,4000000.0
3859,10000000.0
3860,4300000.0
3861,10400000.0
3862,7200000.0
3863,11500000.0
3864,6000000.0
3865,12800000.0
3866,4700000.0
3867,3500000.0
3868,12500000.0
3869,5500000.0
3870,4500000.0
3871,10800000.0
3872,3200000.0
3873,11200000.000000002
3874,4450000.0
3875,4500000.0
3876,9500000.0
3877,4400000.0
3878,4600000.0
3879,4800000.0
3880,5800000.0
3881,4620000.0
3882,8900000.0
3883,4620000.0
3884,6000000.0
3885,6520000.0
3886,4000000.0
3887,14900000.0
3888,12000000.0
3889,11100000.000000002
3890,6600000.0
3891,6520000.0
3892,7200000.0
3893,6500000.0
3894,7209999.999999999
3895,6000000.0
3896,4000000.0
3897,10900000.0
3898,11200000.000000002
3899,12000000.0
3900,6500000.0
3901,6200000.0
3902,10000000.0
3903,8600000.0
3904,6500000.0
3905,12000000.0
3906,14700000.0
3907,7859999.999999999
3908,11200000.000000002
3909,13100000.0
3910,7209999.999999999
3911,13200000.0
3912,11200000.000000002
3913,9800000.0
3914,9800000.0
3915,7780000.0
3916,12800000.0
3917,5800000.0
3918,13100000.0
3919,3000000.0
3920,2800000.0
3921,10600000.0
3922,4770000.0
3923,7209999.999999999
3924,14000000.0
3925,7959999.999999999
3926,12600000.0
3927,7000000.0
3928,3800000.0
3929,2700000.0
3930,14000000.0
3931,6700000.0
3932,9500000.0
3933,4600000.0
3934,3500000.0
3935,3000000.0
3936,4620000.0
3937,8570000.0
3938,2300000.0
3939,12500000.0
3940,8030000.0
3941,10600000.0
3942,7000000.0
3943,14500000.0
3944,5300000.0
3945,3900000.0
3946,7209999.999999999
3947,8700000.0
3948,10500000.0
3949,8000000.0
3950,6200000.0
3951,3500000.0
3952,7800000.0
3953,11500000.0
3954,13700000.000000002
3955,8500000.0
3956,13899999.999999998
3957,6200000.0
3958,7000000.0
3959,3800000.0
3960,5500000.0
3961,8000000.0
3962,5700000.0
3963,4000000.0
3964,6400000.0
3965,4050000.0
3966,11200000.000000002
3967,9000000.0
3968,6500000.0
3969,8030000.0
3970,5500000.0
3971,5000000.0
3972,7780000.0
3973,8200000.0
3974,3000000.0
3975,6000000.0
3976,8100000.0
3977,12600000.0
3978,14900000.0
3979,4500000.0
3980,11200000.000000002
3981,12600000.0
3982,9000000.0
3983,3500000.0
3984,7209999.999999999
3985,8570000.0
3986,6500000.0
3987,4250000.0
3988,8000000.0
3989,4500000.0
3990,8000000.0
3991,9000000.0
3992,4000000.0
3993,3800000.0
3994,5500000.0
3995,14900000.0
3996,4500000.0
3997,6520000.0
3998,3000000.0
3999,7600000.0
4000,6940000.000000001
4001,10000000.0
4002,7000000.0
4003,4600000.0
4004,12800000.0
4005,4500000.0
4006,6950000.0
4007,160000.0
4008,7780000.0
4009,14900000.0
4010,6520000.0
4011,6000000.0
4012,14900000.0
4013,5050000.0
4014,3800000.0
4015,4300000.0
4016,11000000.0
4017,8700000.0
4018,8500000.0
4019,9000000.0
4020,11500000.0
4021,12000000.0
4022,13100000.0
4023,6600000.0
4024,2500000.0
4025,3200000.0
4026,3600000.0
4027,6600000.0
4028,9140000.0
4029,7859999.999999999
4030,9500000.0
4031,5500000.0
4032,5500000.0
4033,8220000.0
4034,8030000.0
4035,6500000.0
4036,12500000.0
4037,8570000.0
4038,14600000.0
4039,5860000.0
4040,3140000.0
4041,6520000.0
4042,7209999.999999999
4043,4500000.0
4044,8030000.0
4045,7800000.0
4046,4600000.0
4047,9070000.0
4048,7200000.0
4049,13000000.0
4050,9000000.0
4051,12000000.0
4052,9800000.0
4053,14700000.0
4054,10000000.0
4055,5300000.0
4056,10000000.0
4057,4960000.0
4058,9500000.0
4059,6500000.0
4060,7209999.999999999
4061,8030000.0
4062,10600000.0
4063,8570000.0
4064,5000000.0
4065,7541062.9170638705
4066,7780000.0
4067,6200000.0
4068,4700000.0
4069,3200000.0
4070,4000000.0
4071,8000000.0
4072,7200000.0
4073,9000000.0
4074,4500000.0
4075,4500000.0
4076,4000000.0
4077,10400000.0
4078,5430000.0
4079,9000000.0
4080,9900000.0
4081,9090000.0
4082,3270000.0000000005
4083,4200000.0
4084,5500000.0
4085,7100000.0
4086,3900000.0
4087,4260000.0
4088,9800000.0
4089,7541062.9170638705
4090,2800000.0
4091,6500000.0
4092,13100000.0
4093,4000000.0
4094,10000000.0
4095,8500000.0
4096,9070000.0
4097,13500000.0
4098,12000000.0
4099,13100000.0
4100,5800000.0
4101,7000000.0
4102,13400000.0
4103,7330000.0
4104,7541062.9170638705
4105,5800000.0
4106,5500000.0
4107,6520000.0
4108,7859999.999999999
4109,5540000.0
4110,12800000.0
4111,14500000.0
4112,4700000.0
4113,7800000.0
4114,2900000.0
4115,3950000.0
4116,5000000.0
4117,7209999.999999999
4118,9000000.0
4119,8500000.0
4120,5400000.0
4121,8030000.0
4122,5000000.0
4123,3000000.0
4124,4500000.0
4125,14000000.0
4126,10600000.0
4127,13500000.0
4128,10400000.0
4129,3800000.0
4130,3950000.0
4131,8220000.0
4132,3500000.0
4133,8000000.0
4134,12800000.0
4135,4900000.0
4136,7209999.999999999
4137,14900000.0
4138,10400000.0
4139,4500000.0
4140,5000000.0
4141,7500000.0
4142,8500000.0
4143,8570000.0
4144,14000000.0
4145,5500000.0
4146,4000000.0
4147,6000000.0
4148,12600000.0
4149,7540000.000000001
4150,3800000.0
4151,14500000.0
4152,7500000.0
4153,4200000.0
4154,3200000.0
4155,7000000.0
4156,8600000.0
4157,6950000.0
4158,9000000.0
4159,4840000.0
4160,3970000.0000000005
4161,6450000.0
4162,4500000.0
4163,8500000.0
4164,5350000.0
4165,5500000.0
4166,2800000.0
4167,8500000.0
4168,11000000.0
4169,9000000.0
4170,8500000.0
4171,9900000.0
4172,5600000.0
4173,4000000.0
4174,10900000.0
4175,12600000.0
4176,10000000.0
4177,7209999.999999999
4178,12500000.0
4179,7859999.999999999
4180,5500000.0
4181,5000000.0
4182,9500000.0
4183,9500000.0
4184,12500000.0
4185,10000000.0
4186,5000000.0
4187,3900000.0
4188,9000000.0
4189,14000000.0
4190,1500000.0
4191,10600000.0
4192,11200000.000000002
4193,12000000.0
4194,14500000.0
4195,6250000.0
4196,6450000.0
4197,9000000.0
4198,6200000.0
4199,7800000.0
4200,11200000.000000002
4201,7859999.999999999
4202,12700000.0
4203,8100000.0
4204,7500000.0
4205,2500000.0
4206,6060000.0
4207,7200000.0
4208,6200000.0
4209,5600000.0
4210,7200000.0
4211,3400000.0
4212,8500000.0
4213,5500000.0
4214,9000000.0
4215,3900000.0
4216,7209999.999999999
4217,7300000.0
4218,7800000.0
4219,6670000.0
4220,10000000.0
4221,9070000.0
4222,10500000.0
4223,12000000.0
4224,7290000.000000001
4225,7700000.0
4226,2600000.0
4227,6450000.0
4228,8000000.0
4229,6000000.0
4230,7480000.0
4231,10000000.0
4232,7200000.0
4233,6450000.0
4234,12000000.0
4235,4400000.0
4236,4620000.0
4237,4000000.0
4238,13000000.0
4239,8020000.0
4240,8570000.0
4241,3500000.0
4242,4500000.0
4243,3500000.0
4244,4600000.0
4245,9000000.0
4246,7500000.0
4247,8800000.0
4248,9800000.0
4249,5000000.0
4250,6520000.0
4251,11000000.0
4252,7000000.0
4253,4200000.0
4254,6800000.0
4255,1500000.0
4256,9990000.0
4257,5500000.0
4258,5400000.0
4259,10400000.0
4260,7541062.9170638705
4261,6000000.0
4262,2800000.0
4263,9070000.0
4264,5500000.0
4265,8570000.0
4266,9000000.0
4267,6750000.0
4268,8700000.0
4269,10000000.0
4270,12900000.0
4271,3500000.0
4272,6600000.0
4273,7859999.999999999
4274,8500000.0
4275,1800000.0
4276,4500000.0
4277,8030000.0
4278,11000000.0
4279,2100000.0
4280,12600000.0
4281,4620000.0
4282,8000000.0
4283,14900000.0
4284,7541062.9170638705
4285,5500000.0
4286,9000000.0
4287,5200000.0
4288,6520000.0
4289,7200000.0
4290,7541062.9170638705
4291,4000000.0
4292,4000000.0
4293,7290000.000000001
4294,14700000.0
4295,7000000.0
4296,13100000.0
4297,7859999.999999999
4298,11000000.0
4299,11000000.0
4300,9070000.0
4301,6000000.0
4302,3500000.0
4303,4620000.0
4304,9070000.0
4305,1700000.0
4306,7859999.999999999
4307,6500000.0
4308,11200000.000000002
4309,6170000.0
4310,12000000.0
4311,7290000.000000001
4312,4900000.0
4313,8000000.0
4314,4500000.0
4315,3800000.0
4316,4800000.0
4317,5000000.0
4318,12500000.0
4319,5000000.0
4320,6200000.0
4321,7780000.0
4322,3800000.0
4323,10400000.0
4324,10600000.0
4325,11500000.0
4326,7290000.000000001
4327,5800000.0
4328,3700000.0
4329,3500000.0
4330,7541062.9170638705
4331,8220000.0
4332,7100000.0
4333,5800000.0
4334,6520000.0
4335,4500000.0
4336,8220000.0
4337,6000000.0
4338,7209999.999999999
4339,14700000.0
4340,7500000.0
4341,7209999.999999999
4342,4500000.0
4343,7780000.0
4344,6500000.0
4345,3400000.0
4346,12800000.0
4347,5000000.0
4348,6000000.0
4349,14900000.0
4350,3500000.0
4351,6450000.0
4352,13500000.0
4353,2200000.0
4354,4500000.0
4355,4000000.0
4356,1800000.0
4357,3500000.0
4358,3000000.0
4359,12000000.0
4360,6950000.0
4361,13000000.0
4362,14700000.0
4363,4500000.0
4364,5800000.0
4365,7900000.0
4366,3200000.0
4367,4800000.0
4368,6600000.0
4369,8570000.0
4370,11500000.0
4371,11500000.0
4372,7541062.9170638705
4373,12600000.0
4374,7541062.9170638705
4375,7541062.9170638705
4376,4600000.0
4377,9100000.0
4378,6150000.0
4379,4200000.0
4380,3100000.0
4381,6000000.0
4382,14900000.0
4383,7000000.0
4384,7541062.9170638705
4385,4850000.0
4386,14900000.0
4387,8200000.0
4388,2600000.0
4389,5000000.0
4390,9500000.0
4391,5500000.0
4392,5000000.0
4393,8000000.0
4394,7541062.9170638705
4395,3000000.0
4396,8570000.0
4397,7500000.0
4398,14700000.0
4399,6200000.0
4400,5700000.0
4401,3000000.0
4402,4400000.0
4403,9600000.0
4404,7650000.0
4405,3500000.0
4406,6500000.0
4407,14000000.0
4408,14500000.0
4409,6559999.999999999
4410,3250000.0
4411,6500000.0
4412,6950000.0
4413,6520000.0
4414,6000000.0
4415,8000000.0
4416,6950000.0
4417,13500000.0
4418,6600000.0
4419,14000000.0
4420,6520000.0
4421,3000000.0
4422,8700000.0
4423,4500000.0
4424,2100000.0
4425,2000000.0
4426,6150000.0
4427,7541062.9170638705
4428,6200000.0
4429,7290000.000000001
4430,7000000.0
4431,12000000.0
4432,4200000.0
4433,10600000.0
4434,4680000.0
4435,7750000.0
4436,4620000.0
4437,7541062.9170638705
4438,7500000.0
4439,4700000.0
4440,7330000.0
4441,3300000.0
4442,11000000.0
4443,3550000.0
4444,6950000.0
4445,7000000.0
4446,2000000.0
4447,3000000.0
4448,4900000.0
4449,4620000.0
4450,9070000.0
4451,9500000.0
4452,3200000.0
4453,6000000.0
4454,14900000.0
4455,6050000.0
4456,2200000.0
4457,10500000.0
4458,4400000.0
4459,2400000.0
4460,7290000.000000001
4461,7859999.999999999
4462,5300000.0
4463,3500000.0
4464,14700000.0
4465,5510000.0
4466,6500000.0
4467,10600000.0
4468,5800000.0
4469,8220000.0
4470,7541062.9170638705
4471,12800000.0
4472,4500000.0
4473,5500000.0
4474,11000000.0
4475,8570000.0
4476,8030000.0
4477,2900000.0
4478,7541062.9170638705
4479,8750000.0
4480,13100000.0
4481,12800000.0
4482,7209999.999999999
4483,11500000.0
4484,8000000.0
4485,4500000.0
4486,7300000.0
4487,6950000.0
4488,8570000.0
4489,3000000.0
4490,14000000.0
4491,13100000.0
4492,6690000.000000001
4493,13100000.0
4494,12800000.0
4495,5500000.0
4496,1650000.0
4497,13000000.0
4498,3200000.0
4499,5500000.0
4500,7541062.9170638705
4501,14900000.0
4502,7780000.0
4503,10600000.0
4504,10600000.0
4505,12000000.0
4506,8000000.0
4507,7000000.0
4508,7541062.9170638705
4509,12000000.0
4510,14900000.0
4511,3000000.0
4512,4300000.0
4513,4000000.0
4514,5000000.0
4515,9500000.0
4516,14000000.0
4517,5000000.0
4518,5300000.0
4519,14000000.0
4520,6700000.0
4521,7290000.000000001
4522,12600000.0
4523,4700000.0
4524,6950000.0
4525,3800000.0
4526,4600000.0
4527,12800000.0
4528,9000000.0
4529,12600000.0
4530,8000000.0
4531,9800000.0
4532,11000000.0
4533,12500000.0
4534,14700000.0
4535,4000000.0
4536,9000000.0
4537,13000000.0
4538,4000000.0
4539,10600000.0
4540,2300000.0
4541,5400000.0
4542,11000000.0
4543,4300000.0
4544,5900000.0
4545,6100000.0
4546,7541062.9170638705
4547,3800000.0
4548,7859999.999999999
4549,7500000.0
4550,2900000.0
4551,9500000.0
4552,4500000.0
4553,5100000.0
4554,6100000.0
4555,6000000.0
4556,4750000.0
4557,3000000.0
4558,7900000.0
4559,14700000.0
4560,13100000.0
4561,5980000.0
4562,3500000.0
4563,6950000.0
4564,10500000.0
4565,6500000.0
4566,9500000.0
4567,13100000.0
4568,9030000.0
4569,3500000.0
4570,14700000.0
4571,3500000.0
4572,9800000.0
4573,5600000.0
4574,4620000.0
4575,7780000.0
4576,5000000.0
4577,6450000.0
4578,5000000.0
4579,4500000.0
4580,4600000.0
4581,8030000.0
4582,7209999.999999999
4583,4620000.0
4584,5700000.0
4585,10400000.0
4586,3200000.0
4587,6200000.0
4588,3500000.0
4589,6500000.0
4590,3600000.0
4591,2200000.0
4592,8220000.0
4593,12000000.0
4594,5600000.0
4595,4000000.0
4596,8570000.0
4597,6950000.0
4598,11600000.0
4599,3500000.0
4600,7541062.9170638705
4601,5000000.0
4602,10500000.0
4603,7700000.0
4604,4600000.0
4605,5500000.0
4606,4100000.0
4607,5800000.0
4608,4620000.0
4609,5200000.0
4610,9770000.0
4611,12800000.0
4612,8000000.0
4613,5600000.0
4614,6500000.0
4615,2800000.0
4616,3800000.0
4617,7541062.9170638705
4618,7290000.000000001
4619,4500000.0
4620,6520000.0
4621,11200000.000000002
4622,12000000.0
4623,7290000.000000001
4624,9700000.0
4625,7200000.0
4626,10800000.0
4627,4000000.0
4628,13500000.0
4629,9800000.0
4630,7780000.0
4631,8220000.0
4632,5400000.0
4633,14900000.0
4634,13500000.0
4635,4500000.0
4636,7541062.9170638705
4637,5250000.0
4638,9200000.0
4639,12500000.0
4640,4500000.0
4641,8600000.0
4642,6600000.0
4643,8220000.0
4644,8220000.0
4645,7209999.999999999
4646,8500000.0
4647,6950000.0
4648,5800000.0
4649,9030000.0
4650,5500000.0
4651,6000000.0
4652,9100000.0
4653,6520000.0
4654,7859999.999999999
4655,5000000.0
4656,10100000.0
4657,9000000.0
4658,5700000.0
4659,7780000.0
4660,14500000.0
4661,6450000.0
4662,10100000.0
4663,8000000.0
4664,9790000.0
4665,14900000.0
4666,7541062.9170638705
4667,12500000.0
4668,8000000.0
